alvo_data,teimosinha_n,min_hits,custo15,custo_total,payout_total,profit,PASS,win_at,best_hits
27/08/2009,37,14,1.0,181.0,0.0,-181.0,False,,12
31/08/2009,37,14,1.0,182.0,0.0,-182.0,False,,12
03/09/2009,37,14,1.0,183.0,0.0,-183.0,False,,13
08/09/2009,37,14,1.0,184.0,0.0,-184.0,False,,13
10/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
14/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
17/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
21/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
24/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
28/09/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
01/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
05/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
08/10/2009,37,14,1.25,185.0,1347.62,1162.62,True,30,14
13/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
15/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
19/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
22/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
27/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
29/10/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
03/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
05/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
09/11/2009,37,14,1.25,185.0,1690.22,1505.22,True,18,14
12/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
16/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
19/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
23/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
26/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
30/11/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
03/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
07/12/2009,37,14,1.25,185.0,1690.22,1505.22,True,10,14
10/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
14/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
17/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
21/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,12
24/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
28/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
31/12/2009,37,14,1.25,185.0,0.0,-185.0,False,,13
04/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
07/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
11/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
14/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
18/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
21/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
25/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
28/01/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
01/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
04/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
08/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
11/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
13/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
18/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
22/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
25/02/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
01/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
04/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
08/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
12/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
15/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
18/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
22/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
25/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
29/03/2010,37,14,1.25,185.0,0.0,-185.0,False,,11
01/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
05/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,11
08/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
12/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
15/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
19/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
22/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
26/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
29/04/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
03/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
06/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
10/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
13/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
17/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
20/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
24/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
27/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
31/05/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
04/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
07/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
10/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
14/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
17/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
21/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
24/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
28/06/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
01/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
05/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
08/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,11
12/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
15/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
19/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
22/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
26/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
29/07/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
02/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
05/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
09/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
12/08/2010,37,14,1.25,185.0,860.44,675.44,True,15,14
16/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
19/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
23/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
26/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
30/08/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
02/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
06/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
09/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
13/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
16/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
20/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
23/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
27/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
30/09/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
04/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
07/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
11/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
14/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
18/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
21/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
25/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
28/10/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
01/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
04/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
08/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
11/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
16/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
18/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
22/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
25/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
29/11/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
02/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
06/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
09/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
13/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
16/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
20/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
23/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,11
27/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,13
30/12/2010,37,14,1.25,185.0,0.0,-185.0,False,,12
03/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
06/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
10/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
13/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
17/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
20/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
24/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
27/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
31/01/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
03/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
07/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
10/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
14/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
17/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
21/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
24/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
28/02/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
03/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
05/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
10/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
14/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
17/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
21/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
24/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
28/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
31/03/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
04/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
07/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
11/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
14/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
18/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
20/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
25/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
28/04/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
02/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
05/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
09/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
12/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
16/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
19/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
23/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
26/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
30/05/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
02/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
06/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
09/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
13/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
16/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
20/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
24/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
27/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
30/06/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
04/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
07/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
11/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
14/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
18/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
21/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
25/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
28/07/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
01/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
04/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
08/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
11/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
15/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
18/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
22/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
25/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
29/08/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
01/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
05/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
08/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
13/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
15/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
19/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
22/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
26/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
29/09/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
03/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
06/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
10/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
13/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
17/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
20/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
24/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
27/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
31/10/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
03/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
07/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
10/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
14/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
17/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
21/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
24/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,13
28/11/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
01/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
05/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
08/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
12/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,11
15/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
19/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
22/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
26/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
29/12/2011,37,14,1.25,185.0,0.0,-185.0,False,,12
02/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
05/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
12/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
16/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
19/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
23/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
26/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/01/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
02/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
06/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
08/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
10/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
13/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
15/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
17/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
22/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
24/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
27/02/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
01/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
02/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
05/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
07/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
12/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
14/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
16/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
19/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
21/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
23/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
26/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
28/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/03/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
02/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
04/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
07/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
11/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
13/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
16/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
18/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
20/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
23/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
25/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
27/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/04/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
02/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
04/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
07/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
11/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
14/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
16/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
18/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
21/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
23/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
25/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
28/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/05/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
01/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
04/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
06/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
08/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
11/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
13/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
15/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
18/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
20/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
22/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
25/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
27/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
29/06/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
02/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
04/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
06/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
11/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
13/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
16/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
18/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
20/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
23/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
25/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
27/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/07/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
01/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
03/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
06/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
08/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
10/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
13/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
15/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
17/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
20/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
22/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
24/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
27/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
29/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
31/08/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
06/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
10/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
12/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
14/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
17/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
19/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
21/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
24/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
26/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
28/09/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
01/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
03/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
05/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
08/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
10/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
13/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
15/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
17/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
19/10/2012,37,14,1.25,185.0,1235.1,1050.1,True,37,14
22/10/2012,37,14,1.25,185.0,1235.1,1050.1,True,36,14
24/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
26/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
29/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
31/10/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
03/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
05/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
07/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
09/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
12/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,13
14/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
16/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
19/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,11
21/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
23/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
26/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
28/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
30/11/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
03/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
05/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
07/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
10/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
12/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
14/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
17/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
19/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
21/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
24/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
26/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
28/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
31/12/2012,37,14,1.25,185.0,0.0,-185.0,False,,12
02/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
04/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
07/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
09/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
11/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
14/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
16/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
18/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
21/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
23/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
25/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
28/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
30/01/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
01/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
04/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
06/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
08/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
13/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
15/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
18/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
20/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
22/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
25/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
27/02/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
01/03/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
04/03/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
06/03/2013,37,14,1.25,185.0,0.0,-185.0,False,,12
08/03/2013,37,14,1.25,185.0,0.0,-185.0,False,,13
